Document Date,Order,Material/Veh/Equip,Material Description,Batch,Quantity,Amount in LC
10-07-2023,IEXVL273554,4000005301,O RING (9511-22230) 960259,VOLVO,-4.0,"-2,168.77"
10-07-2023,IEXVL273551,4000005301,O RING (9511-22230) 960259,VOLVO,-4.0,"-2,168.77"
10-07-2023,IEXVL274287,4000005301,O RING (9511-22230) 960259,VOLVO,-4.0,"-2,168.77"
7/31/2023,IEXVL273556,4000005301,O RING (9511-22230) 960259,VOLVO,-10.0,"-4,833.55"
7/31/2023,IEXVL273542,4000005301,O RING (9511-22230) 960259,VOLVO,-10.0,"-4,833.55"
05-03-2023,IEXVL274771,4000005301,O RING (9511-22230) 960259,VOLVO,-7.0,"-3,450.55"
11/30/2022,IEXVL274776,4000005301,O RING (9511-22230) 960259,SRP,-2.0,-938.4
11/30/2022,IEXVL274770,4000005301,O RING (9511-22230) 960259,SRP,-2.0,-938.4
11/30/2022,IEXVL274518,4000005301,O RING (9511-22230) 960259,VOLVO,-5.0,"-2,464.67"
11/30/2022,IEXVL274517,4000005301,O RING (9511-22230) 960259,VOLVO,-5.0,"-2,464.68"
11/30/2022,IEXVL274287,4000005301,O RING (9511-22230) 960259,VOLVO,-5.0,"-2,464.68"
11/30/2022,IEXVL274285,4000005301,O RING (9511-22230) 960259,VOLVO,-5.0,"-2,464.68"
10/31/2022,IEXVL273559,4000005301,O RING (9511-22230) 960259,VOLVO,-4.0,"-1,870.91"
8/31/2022,IEXVL274752,4000005301,O RING (9511-22230) 960259,VOLVO,-2.0,-961.92
8/31/2022,IEXVL274767,4000005301,O RING (9511-22230) 960259,VOLVO,-2.0,-961.92
8/31/2022,IEXVL274768,4000005301,O RING (9511-22230) 960259,VOLVO,-2.0,-961.92
8/31/2022,IEXVL274770,4000005301,O RING (9511-22230) 960259,VOLVO,-2.0,-961.92
8/31/2022,IEXVL274771,4000005301,O RING (9511-22230) 960259,VOLVO,-2.0,-961.92
6/30/2022,IEXVL274776,4000005301,O RING (9511-22230) 960259,SRP,-1.0,-469.2
6/30/2022,IEXVL274828,4000005301,O RING (9511-22230) 960259,SRP,-1.0,-469.2
5/31/2022,IEXVL273556,4000005301,O RING (9511-22230) 960259,VOLVO,-4.0,"-1,923.84"
3/31/2022,IEXVL273608,4000005301,O RING (9511-22230) 960259,VOLVO,-6.0,"-2,885.76"
04-09-2024,IEXVL274471,4000005303,A/C FILTER 14506997,PARKER,-2.0,"-5,400.00"
12-06-2023,IEXVL274472,4000005303,A/C FILTER 14506997,DONALDSON,-1.0,"-2,258.00"
06-08-2023,IEXVL271232,4000005303,A/C FILTER 14506997,DONALDSON,-1.0,"-2,258.00"
05-02-2023,IEXVL274767,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
05-02-2023,IEXVL274856,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
05-02-2023,IEXVL274830,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
3/31/2023,IEXVL274830,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,314.49"
3/31/2023,IEXVL274776,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,314.49"
3/31/2023,IEXVL274771,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,314.49"
3/27/2023,IEXVL274831,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
3/27/2023,IEXVL274770,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,111.06"
3/27/2023,IEXVL274768,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,111.07"
3/27/2023,IEXVL274767,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,111.06"
3/27/2023,IEXVL274752,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,111.07"
3/27/2023,IEXVL273556,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,111.06"
3/27/2023,IEXVL274856,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,111.06"
9/30/2022,IEXVL273548,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-3,111.06"
09-09-2022,IEXVL274856,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
09-09-2022,IEXVL274831,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
09-09-2022,IEXVL274830,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
09-09-2022,IEXVL274828,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
09-09-2022,IEXVL274776,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
09-09-2022,IEXVL274771,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
09-09-2022,IEXVL274770,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
09-09-2022,IEXVL274768,4000005303,A/C FILTER 14506997,PARKER,-1.0,"-2,700.00"
05-02-2022,IEXVL273608,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,558.00"
05-02-2022,IEXVL273612,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,558.00"
05-02-2022,IEXVL273560,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,558.00"
05-02-2022,IEXVL273556,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,558.00"
4/30/2022,IEXVL273612,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,869.49"
4/30/2022,IEXVL273608,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,869.50"
4/30/2022,IEXVL273560,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,869.49"
4/30/2022,IEXVL273556,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,869.50"
4/30/2022,IEXVL273553,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,869.50"
4/30/2022,IEXVL273550,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,869.50"
4/30/2022,IEXVL271517,4000005303,A/C FILTER 14506997,VOLVO,-1.0,"-2,869.50"
5/31/2022,IEXVL273548,4000005326,CONNECTOR 941911070,VOLVO,-1.0,"-3,605.84"
5/31/2022,IEXVL273550,4000005326,CONNECTOR 941911070,VOLVO,-1.0,"-3,605.84"
2/19/2023,IEXVL273555,4000005338,MAIN BEARING 20578624,MAHLE,-7.0,"-9,404.96"
07-02-2023,IEXVL274776,4000005343,ROLLER BEARING(14511980) 7241-00421,VOLVO,-3.0,"-24,655.02"
07-02-2023,IEXVL274776,4000005343,ROLLER BEARING(14511980) 7241-00421,VOLVO,-1.0,"-8,218.34"
8/31/2024,IEXVL273559,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
8/30/2024,IEXVL274767,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
07-10-2024,IEXVL274831,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
07-10-2024,IEXVL274471,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
07-10-2024,IEXVL274767,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
07-10-2024,IEXVL274283,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
6/16/2024,IEXVL274285,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
6/16/2024,IEXVL274285,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
06-07-2024,IEXVL274770,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
06-07-2024,IEXVL274771,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
06-07-2024,IEXVL274517,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
06-07-2024,IEXVL274518,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
5/17/2024,IEXVL274472,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
5/17/2024,IEXVL274473,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-5,000.00"
4/26/2024,IEXVL274752,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
4/26/2024,IEXVL274830,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
4/26/2024,IEXVL274283,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
4/26/2024,IEXVL274472,4000005347,BUSHING (Wrong no 14515349) 14515557,KOREA,-1.0,"-4,500.00"
3/30/2024,IEXVL271232,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-12,823.98"
03-10-2024,IEXVL272121,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,200.00"
03-01-2024,IEXVL271232,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,200.00"
02-01-2024,IEXVL274285,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-12,823.98"
02-11-2024,IEXVL274473,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,200.00"
02-11-2024,IEXVL274287,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,200.00"
02-11-2024,IEXVL274517,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,200.00"
1/31/2024,IEXVL271232,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-12,823.98"
1/31/2024,IEXVL271542,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-12,823.98"
1/18/2024,IEXVL274477,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.28"
1/18/2024,IEXVL274831,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-7,208.28"
1/16/2024,IEXVL274771,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
01-11-2024,IEXVL273554,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.28"
01-05-2024,IEXVL274478,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-7,208.29"
12/27/2023,IEXVL274768,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
12/27/2023,IEXVL274830,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.28"
11-11-2023,IEXVL274478,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
11-11-2023,IEXVL274830,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
11-09-2023,IEXVL273550,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
9/24/2023,IEXVL274517,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
9/19/2023,IEXVL274285,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
9/19/2023,IEXVL274831,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
09-10-2023,IEXVL274831,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
8/28/2023,IEXVL274279,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,208.29"
8/23/2023,IEXVL273559,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,224.86"
8/23/2023,IEXVL273560,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,224.86"
8/20/2023,IEXVL274517,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,224.86"
8/16/2023,IEXVL274518,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,224.86"
08-10-2023,IEXVL274768,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,224.86"
08-08-2023,IEXVL274517,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,224.86"
7/18/2023,IEXVL274285,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,223.47"
7/18/2023,IEXVL274517,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,223.47"
07-06-2023,IEXVL274518,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,223.47"
07-06-2023,IEXVL274287,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,223.47"
07-03-2023,IEXVL271542,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,223.47"
07-03-2023,IEXVL274767,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,223.47"
07-02-2023,IEXVL273551,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,204.76"
07-02-2023,IEXVL274771,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,204.76"
06-01-2023,IEXVL271582,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,204.76"
5/31/2023,IEXVL273547,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,204.76"
5/21/2023,IEXVL274287,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,233.34"
5/21/2023,IEXVL274285,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,233.33"
5/21/2023,IEXVL274767,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,233.34"
05-12-2023,IEXVL273554,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,233.33"
05-12-2023,IEXVL273551,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,233.33"
3/25/2023,IEXVL274283,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-2.0,"-14,500.00"
2/28/2023,IEXVL273556,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,250.00"
2/28/2023,IEXVL274279,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,250.00"
02-04-2023,IEXVL273612,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
1/13/2023,IEXVL273559,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.28"
1/13/2023,IEXVL274279,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
1/13/2023,IEXVL274771,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.28"
1/13/2023,IEXVL274752,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
1/13/2023,IEXVL274767,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
1/13/2023,IEXVL273556,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
1/13/2023,IEXVL274830,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.28"
1/13/2023,IEXVL274831,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
1/13/2023,IEXVL274768,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
1/13/2023,IEXVL274770,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,227.27"
11/22/2022,IEXVL274285,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,300.00"
11/22/2022,IEXVL273556,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,300.00"
11/22/2022,IEXVL273554,4000005347,BUSHING (Wrong no 14515349) 14515557,IMPORT,-1.0,"-7,300.00"
7/31/2022,IEXVL274856,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-14,691.06"
7/31/2022,IEXVL274776,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-14,691.06"
7/31/2022,IEXVL273547,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-14,691.06"
7/31/2022,IEXVL272121,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-14,691.06"
7/31/2022,IEXVL274828,4000005347,BUSHING (Wrong no 14515349) 14515557,VOLVO,-1.0,"-14,691.06"
7/25/2024,IEXVL273559,4000005348,TOOTH POINT(14536800) 14553243,,-6.0,"-12,930.48"
7/17/2024,IEXVL274279,4000005348,TOOTH POINT(14536800) 14553243,BYG,-6.0,"-12,930.48"
7/17/2024,IEXVL273551,4000005348,TOOTH POINT(14536800) 14553243,BYG,-6.0,"-12,930.48"
7/25/2024,IEXVL274752,4000005348,TOOTH POINT(14536800) 14553243,,-6.0,"-12,930.48"
6/30/2024,IEXVL274856,4000005348,TOOTH POINT(14536800) 14553243,,-6.0,"-12,930.48"
6/30/2024,IEXVL274517,4000005348,TOOTH POINT(14536800) 14553243,,-6.0,"-12,930.48"
1/31/2024,IEXVL274856,4000005348,TOOTH POINT(14536800) 14553243,,-6.0,"-12,930.48"
8/25/2023,IEXVL273554,4000005351,YOKE (14545297) 14597791,OEM,-1.0,"-55,650.00"
8/25/2023,IEXVL273556,4000005351,YOKE (14545297) 14597791,OEM,-1.0,"-55,650.00"
6/30/2022,IEXVL273556,4000005351,YOKE (14545297) 14597791,OEM,-1.0,"-56,610.00"
6/30/2022,IEXVL274287,4000005351,YOKE (14545297) 14597791,VOLVO,-1.0,"-1,33,885.20"
6/30/2022,IEXVL274831,4000005351,YOKE (14545297) 14597791,OEM,-1.0,"-56,610.00"
03-04-2022,IEXVL273556,4000005351,YOKE (14545297) 14597791,IMP,-1.0,"-55,500.00"
1/29/2022,IEXVL271582,4000005351,YOKE (14545297) 14597791,OEM,-1.0,"-55,800.00"
8/25/2023,IEXVL273556,4000005352,YOKE (14545296) 14597792,OEM,-1.0,"-60,150.00"
8/25/2023,IEXVL273554,4000005352,YOKE (14545296) 14597792,OEM,-1.0,"-60,150.00"
6/30/2022,IEXVL273556,4000005352,YOKE (14545296) 14597792,OEM,-1.0,"-61,200.00"
6/30/2022,IEXVL274287,4000005352,YOKE (14545296) 14597792,VOLVO,-1.0,"-1,31,867.64"
6/30/2022,IEXVL274831,4000005352,YOKE (14545296) 14597792,OEM,-1.0,"-61,200.00"
03-04-2022,IEXVL273556,4000005352,YOKE (14545296) 14597792,IMP,-1.0,"-60,000.00"
1/29/2022,IEXVL271582,4000005352,YOKE (14545296) 14597792,OEM,-1.0,"-60,350.00"
6/19/2024,IEXVL274517,4000005355,WASHER 14519371,TRI,-30.0,-700
6/19/2024,IEXVL274856,4000005355,WASHER 14519371,TRI,-30.0,-700
02-10-2024,IEXVL274752,4000005355,WASHER 14519371,TRI,-150.0,"-2,250.00"
8/28/2024,IEXVL273551,4000005356,LOCK BOLT 117101920,TRI,-8.0,"-1,256.00"
8/28/2024,IEXVL274767,4000005356,LOCK BOLT 117101920,TRI,-7.0,"-1,099.00"
8/27/2024,IEXVL271582,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/23/2024,IEXVL271582,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/22/2024,IEXVL273551,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/22/2024,IEXVL273559,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/22/2024,IEXVL274767,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/22/2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/20/2024,IEXVL272323,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/15/2024,IEXVL273559,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/15/2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/15/2024,IEXVL274518,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/15/2024,IEXVL274767,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/15/2024,IEXVL273551,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
8/13/2024,IEXVL274517,4000005356,LOCK BOLT 117101920,IMP,-12.0,"-1,883.97"
08-06-2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-06-2024,IEXVL273559,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-06-2024,IEXVL274518,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-06-2024,IEXVL274279,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-06-2024,IEXVL274473,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-04-2024,IEXVL274283,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-04-2024,IEXVL274856,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-04-2024,IEXVL274471,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
08-04-2024,IEXVL274477,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/28/2024,IEXVL273560,4000005356,LOCK BOLT 117101920,TRI,-3.0,-471
7/28/2024,IEXVL274770,4000005356,LOCK BOLT 117101920,TRI,-3.0,-471
7/25/2024,IEXVL274752,4000005356,LOCK BOLT 117101920,TRI,6.0,942
7/25/2024,IEXVL273559,4000005356,LOCK BOLT 117101920,TRI,6.0,942
7/25/2024,IEXVL274752,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/25/2024,IEXVL273559,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/25/2024,IEXVL274856,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/25/2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/25/2024,IEXVL274283,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/25/2024,IEXVL272411,4000005356,LOCK BOLT 117101920,TRI,-4.0,-628
7/21/2024,IEXVL274767,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/21/2024,IEXVL274856,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/17/2024,IEXVL274477,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/17/2024,IEXVL274473,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/17/2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/15/2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
7/15/2024,IEXVL274471,4000005356,LOCK BOLT 117101920,TRI,-6.0,-942
07-11-2024,IEXVL273551,4000005356,LOCK BOLT 117101920,TRI,-5.0,-785
07-11-2024,IEXVL274283,4000005356,LOCK BOLT 117101920,TRI,-5.0,-785
07-11-2024,IEXVL274518,4000005356,LOCK BOLT 117101920,TRI,-5.0,-785
07-11-2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-5.0,-785
6/28/2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
6/28/2024,IEXVL274473,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
6/28/2024,IEXVL274477,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
06-06-2024,IEXVL274518,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
06-06-2024,IEXVL274279,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
06-06-2024,IEXVL274770,4000005356,LOCK BOLT 117101920,TRI,-2.0,-314
06-06-2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/31/2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/31/2024,IEXVL274473,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/31/2024,IEXVL274283,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/31/2024,IEXVL274285,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/31/2024,IEXVL274771,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/30/2024,IEXVL274518,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/30/2024,IEXVL274279,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/25/2024,IEXVL274279,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/25/2024,IEXVL273559,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/25/2024,IEXVL274518,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/22/2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/22/2024,IEXVL274473,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/20/2024,IEXVL272121,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/19/2024,IEXVL274477,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/19/2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/19/2024,IEXVL274283,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
5/19/2024,IEXVL274285,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.99
5/15/2024,IEXVL273548,4000005356,LOCK BOLT 117101920,TRI,-4.0,-627.99
5/13/2024,IEXVL273550,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
05-10-2024,IEXVL272323,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
05-08-2024,IEXVL274770,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
05-08-2024,IEXVL274771,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
05-08-2024,IEXVL274752,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
05-08-2024,IEXVL274768,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.98
05-04-2024,IEXVL271582,4000005356,LOCK BOLT 117101920,TRI,-3.0,-470.99
05-01-2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
05-01-2024,IEXVL274856,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
05-01-2024,IEXVL274283,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
05-01-2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
05-01-2024,IEXVL274770,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/26/2024,IEXVL274472,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/26/2024,IEXVL274283,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/26/2024,IEXVL274770,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/26/2024,IEXVL274830,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/24/2024,IEXVL274768,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/24/2024,IEXVL274473,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/24/2024,IEXVL274856,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/22/2024,IEXVL274518,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/22/2024,IEXVL274517,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
4/20/2024,IEXVL273559,4000005356,LOCK BOLT 117101920,TRI,-6.0,-941.93
